gpuaddr,useraddr,size,id,flags,type,usage,sglen
0x8cbb4000,0x8cbb4000,4096,49643,----pY,gpumem,texture,1
0x8cbb6000,0x8cbb6000,4096,49642,----pY,gpumem,texture,1
0x8cbb8000,0x8cbb8000,4096,49641,----pY,gpumem,texture,1
0x8cbba000,0x8cbba000,4096,49640,----pY,gpumem,texture,1
0x8cbbc000,0x8cbbc000,4096,49639,----pY,gpumem,texture,1
0x8cbbe000,0x8cbbe000,4096,49638,----pY,gpumem,texture,1
0x8cc00000,0x8cc00000,4096,49637,----pY,gpumem,texture,1
0x8cc02000,0x8cc02000,4096,49636,----pY,gpumem,texture,1
0x8cc04000,0x8cc04000,4096,49635,----pY,gpumem,texture,1
0x8cc06000,0x8cc06000,4096,49634,----pY,gpumem,texture,1
0x8cc08000,0x8cc08000,4096,49633,----pY,gpumem,texture,1
0x8cc0a000,0x8cc0a000,4096,49632,----pY,gpumem,texture,1
0x8cc0c000,0x8cc0c000,4096,49631,----pY,gpumem,texture,1
0x8cc0e000,0x8cc0e000,4096,49630,----pY,gpumem,texture,1
0x8cc10000,0x8cc10000,4096,49629,----pY,gpumem,texture,1
0x8cc12000,0x8cc12000,4096,49628,----pY,gpumem,texture,1
0x8cc14000,0x8cc14000,4096,49627,----pY,gpumem,texture,1
0x8cc16000,0x8cc16000,4096,49626,----pY,gpumem,texture,1
0x8cc18000,0x8cc18000,4096,49625,----pY,gpumem,texture,1
0x8cc1a000,0x8cc1a000,4096,49624,----pY,gpumem,texture,1
0x8cc1c000,0x8cc1c000,4096,49623,----pY,gpumem,texture,1
0x8cc1e000,0x8cc1e000,4096,49622,----pY,gpumem,texture,1
0x8cc20000,0x8cc20000,4096,49621,----pY,gpumem,texture,1
0x8cc22000,0x8cc22000,4096,49620,----pY,gpumem,texture,1
0x8cc24000,0x8cc24000,4096,49619,----pY,gpumem,texture,1
0x8cc26000,0x8cc26000,4096,49618,----pY,gpumem,texture,1
0x8cc28000,0x8cc28000,4096,49617,----pY,gpumem,texture,1
0x8cc2a000,0x8cc2a000,4096,49616,----pY,gpumem,texture,1
0x8cc2c000,0x8cc2c000,4096,49615,----pY,gpumem,texture,1
0x8cc2e000,0x8cc2e000,4096,49614,----pY,gpumem,texture,1
0x8cc30000,0x8cc30000,4096,49613,----pY,gpumem,texture,1
0x8cc32000,0x8cc32000,4096,49612,----pY,gpumem,texture,1
0x8cc34000,0x8cc34000,4096,49611,----pY,gpumem,texture,1
0x8cc36000,0x8cc36000,4096,49610,----pY,gpumem,texture,1
0x8cc38000,0x8cc38000,4096,49609,----pY,gpumem,texture,1
0x8cc3a000,0x8cc3a000,4096,49608,----pY,gpumem,texture,1
0x8cc3c000,0x8cc3c000,4096,49607,----pY,gpumem,texture,1
0x8cc3e000,0x8cc3e000,4096,49606,----pY,gpumem,texture,1
0x8cc40000,0x8cc40000,4096,49605,----pY,gpumem,texture,1
0x8cc42000,0x8cc42000,4096,49604,----pY,gpumem,texture,1
0x8cc44000,0x8cc44000,4096,49603,----pY,gpumem,texture,1
0x8cc46000,0x8cc46000,4096,49602,----pY,gpumem,texture,1
0x8cc48000,0x8cc48000,4096,49601,----pY,gpumem,texture,1
0x8cc4a000,0x8cc4a000,4096,49600,----pY,gpumem,texture,1
0x8cc4c000,0x8cc4c000,4096,49599,----pY,gpumem,texture,1
0x8cc4e000,0x8cc4e000,4096,49598,----pY,gpumem,texture,1
0x8cc50000,0x8cc50000,4096,49597,----pY,gpumem,texture,1
0x8cc52000,0x8cc52000,4096,49596,----pY,gpumem,texture,1
0x8cc54000,0x8cc54000,4096,49595,----pY,gpumem,texture,1
0x8cc56000,0x8cc56000,4096,49594,----pY,gpumem,texture,1
0x8cc58000,0x8cc58000,4096,49593,----pY,gpumem,texture,1
0x8cc5a000,0x8cc5a000,4096,49592,----pY,gpumem,texture,1
0x8cc5c000,0x8cc5c000,4096,49591,----pY,gpumem,texture,1
0x8cc5e000,0x8cc5e000,4096,49590,----pY,gpumem,texture,1
0x8cc60000,0x8cc60000,4096,49589,----pY,gpumem,texture,1
0x8cc62000,0x8cc62000,4096,49588,----pY,gpumem,texture,1
0x8cc64000,0x8cc64000,4096,49587,----pY,gpumem,texture,1
0x8cc66000,0x8cc66000,4096,49586,----pY,gpumem,texture,1
0x8cc68000,0x8cc68000,4096,49585,----pY,gpumem,texture,1
0x8cc6a000,0x8cc6a000,4096,49584,----pY,gpumem,texture,1
0x8cc6c000,0x8cc6c000,4096,49583,----pY,gpumem,texture,1
0x8cc6e000,0x8cc6e000,4096,49582,----pY,gpumem,texture,1
0x8cc70000,0x8cc70000,4096,49581,----pY,gpumem,texture,1
0x8cc72000,0x8cc72000,4096,49580,----pY,gpumem,texture,1
0x8cc74000,0x8cc74000,4096,49579,----pY,gpumem,texture,1
0x8cc76000,0x8cc76000,4096,49578,----pY,gpumem,texture,1
0x8cc78000,0x8cc78000,4096,49577,----pY,gpumem,texture,1
0x8cc7a000,0x8cc7a000,4096,49576,----pY,gpumem,texture,1
0x8cc7c000,0x8cc7c000,4096,49575,----pY,gpumem,texture,1
0x8cc7e000,0x8cc7e000,4096,49574,----pY,gpumem,texture,1
0x8ccc0000,0x8ccc0000,4096,49573,----pY,gpumem,texture,1
0x8ccc2000,0x8ccc2000,4096,49572,----pY,gpumem,texture,1
0x8ccc4000,0x8ccc4000,4096,49571,----pY,gpumem,texture,1
0x8ccc6000,0x8ccc6000,4096,49570,----pY,gpumem,texture,1
0x8ccc8000,0x8ccc8000,4096,49569,----pY,gpumem,texture,1
0x8ccca000,0x8ccca000,4096,49568,----pY,gpumem,texture,1
0x8cccc000,0x8cccc000,4096,49567,----pY,gpumem,texture,1
0x8ccce000,0x8ccce000,4096,49566,----pY,gpumem,texture,1
0x8ccd0000,0x8ccd0000,4096,49565,----pY,gpumem,texture,1
0x8ccd2000,0x8ccd2000,4096,49564,----pY,gpumem,texture,1
0x8ccd4000,0x8ccd4000,4096,49563,----pY,gpumem,texture,1
0x8ccd6000,0x8ccd6000,4096,49562,----pY,gpumem,texture,1
0x8ccd8000,0x8ccd8000,4096,49561,----pY,gpumem,texture,1
0x8ccda000,0x8ccda000,4096,49560,----pY,gpumem,texture,1
0x8ccdc000,0x8ccdc000,4096,49559,----pY,gpumem,texture,1
0x8ccde000,0x8ccde000,4096,49558,----pY,gpumem,texture,1
0x8cce0000,0x8cce0000,4096,49557,----pY,gpumem,texture,1
0x8cce2000,0x8cce2000,4096,49556,----pY,gpumem,texture,1
0x8cce4000,0x8cce4000,4096,49555,----pY,gpumem,texture,1
0x8cce6000,0x8cce6000,4096,49554,----pY,gpumem,texture,1
0x8cce8000,0x8cce8000,4096,49553,----pY,gpumem,texture,1
0x8ccea000,0x8ccea000,4096,49552,----pY,gpumem,texture,1
0x8ccec000,0x8ccec000,4096,49551,----pY,gpumem,texture,1
0x8ccee000,0x8ccee000,4096,49550,----pY,gpumem,texture,1
0x8ccf0000,0x8ccf0000,4096,49549,----pY,gpumem,texture,1
0x8ccf2000,0x8ccf2000,4096,49548,----pY,gpumem,texture,1
0x8ccf4000,0x8ccf4000,4096,49547,----pY,gpumem,texture,1
0x8ccf6000,0x8ccf6000,4096,49546,----pY,gpumem,texture,1
0x8ccf8000,0x8ccf8000,4096,49545,----pY,gpumem,texture,1
0x8ccfa000,0x8ccfa000,4096,49544,----pY,gpumem,texture,1
0x8ccfc000,0x8ccfc000,4096,49543,----pY,gpumem,texture,1
0x8ccfe000,0x8ccfe000,4096,49542,----pY,gpumem,texture,1
0x8cd40000,0x8cd40000,4096,49541,----pY,gpumem,texture,1
0x8cd42000,0x8cd42000,4096,49540,----pY,gpumem,texture,1
0x8cd44000,0x8cd44000,4096,49539,----pY,gpumem,texture,1
0x8cd46000,0x8cd46000,4096,49538,----pY,gpumem,texture,1
0x8cd48000,0x8cd48000,4096,49537,----pY,gpumem,texture,1
0x8cd4a000,0x8cd4a000,4096,49536,----pY,gpumem,texture,1
0x8cd4c000,0x8cd4c000,4096,49535,----pY,gpumem,texture,1
0x8cd4e000,0x8cd4e000,4096,49534,----pY,gpumem,texture,1
0x8cd50000,0x8cd50000,4096,49533,----pY,gpumem,texture,1
0x8cd52000,0x8cd52000,4096,49532,----pY,gpumem,texture,1
0x8cd54000,0x8cd54000,4096,49531,----pY,gpumem,texture,1
0x8cd56000,0x8cd56000,4096,49530,----pY,gpumem,texture,1
0x8cd58000,0x8cd58000,4096,49529,----pY,gpumem,texture,1
0x8cd5a000,0x8cd5a000,4096,49528,----pY,gpumem,texture,1
0x8cd5c000,0x8cd5c000,4096,49527,----pY,gpumem,texture,1
0x8cd5e000,0x8cd5e000,4096,49526,----pY,gpumem,texture,1
0x8cd60000,0x8cd60000,4096,49525,----pY,gpumem,texture,1
0x8cd62000,0x8cd62000,4096,49524,----pY,gpumem,texture,1
0x8cd64000,0x8cd64000,4096,49523,----pY,gpumem,texture,1
0x8cd66000,0x8cd66000,4096,49522,----pY,gpumem,texture,1
0x8cd68000,0x8cd68000,4096,49521,----pY,gpumem,texture,1
0x8cd6a000,0x8cd6a000,4096,49520,----pY,gpumem,texture,1
0x8cd6c000,0x8cd6c000,4096,49519,----pY,gpumem,texture,1
0x8cd6e000,0x8cd6e000,4096,49518,----pY,gpumem,texture,1
0x8cd70000,0x8cd70000,4096,49517,----pY,gpumem,texture,1
0x8cd72000,0x8cd72000,4096,49516,----pY,gpumem,texture,1
0x8cd74000,0x8cd74000,4096,49515,----pY,gpumem,texture,1
0x8cd76000,0x8cd76000,4096,49514,----pY,gpumem,texture,1
0x8cd78000,0x8cd78000,4096,49513,----pY,gpumem,texture,1
0x8cd7a000,0x8cd7a000,4096,49512,----pY,gpumem,texture,1
0x8cd7c000,0x8cd7c000,4096,49511,----pY,gpumem,texture,1
0x8cd7e000,0x8cd7e000,4096,49510,----pY,gpumem,texture,1
0x8cd80000,0x8cd80000,4096,49509,----pY,gpumem,texture,1
0x8cd82000,0x8cd82000,4096,49508,----pY,gpumem,texture,1
0x8cd84000,0x8cd84000,4096,49507,----pY,gpumem,texture,1
0x8cd86000,0x8cd86000,4096,49506,----pY,gpumem,texture,1
0x8cd88000,0x8cd88000,4096,49505,----pY,gpumem,texture,1
0x8cd8a000,0x8cd8a000,4096,49504,----pY,gpumem,texture,1
0x8cd8c000,0x8cd8c000,4096,49503,----pY,gpumem,texture,1
0x8cd8e000,0x8cd8e000,4096,49502,----pY,gpumem,texture,1
0x8cd90000,0x8cd90000,4096,49501,----pY,gpumem,texture,1
0x8cd92000,0x8cd92000,4096,49500,----pY,gpumem,texture,1
0x8cd94000,0x8cd94000,4096,49499,----pY,gpumem,texture,1
0x8cd96000,0x8cd96000,4096,49498,----pY,gpumem,texture,1
0x8cd98000,0x8cd98000,4096,49497,----pY,gpumem,texture,1
0x8cd9a000,0x8cd9a000,4096,49496,----pY,gpumem,texture,1
0x8cd9c000,0x8cd9c000,4096,49495,----pY,gpumem,texture,1
0x8cd9e000,0x8cd9e000,4096,49494,----pY,gpumem,texture,1
0x8cda0000,0x8cda0000,4096,49493,----pY,gpumem,texture,1
0x8cda2000,0x8cda2000,4096,49492,----pY,gpumem,texture,1
0x8cda4000,0x8cda4000,4096,49491,----pY,gpumem,texture,1
0x8cda6000,0x8cda6000,4096,49490,----pY,gpumem,texture,1
0x8cda8000,0x8cda8000,4096,49489,----pY,gpumem,texture,1
0x8cdaa000,0x8cdaa000,4096,49488,----pY,gpumem,texture,1
0x8cdac000,0x8cdac000,4096,49487,----pY,gpumem,texture,1
0x8cdae000,0x8cdae000,4096,49486,----pY,gpumem,texture,1
0x8cdb0000,0x8cdb0000,4096,49485,----pY,gpumem,texture,1
0x8cdb2000,0x8cdb2000,4096,49484,----pY,gpumem,texture,1
0x8cdb4000,0x8cdb4000,4096,49483,----pY,gpumem,texture,1
0x8cdb6000,0x8cdb6000,4096,49482,----pY,gpumem,texture,1
0x8cdb8000,0x8cdb8000,4096,49481,----pY,gpumem,texture,1
0x8cdba000,0x8cdba000,4096,49480,----pY,gpumem,texture,1
0x8cdbc000,0x8cdbc000,4096,49479,----pY,gpumem,texture,1
0x8cdbe000,0x8cdbe000,4096,49478,----pY,gpumem,texture,1
0x8ce00000,0x8ce00000,4096,49477,----pY,gpumem,texture,1
0x8ce02000,0x8ce02000,4096,49476,----pY,gpumem,texture,1
0x8ce04000,0x8ce04000,4096,49475,----pY,gpumem,texture,1
0x8ce06000,0x8ce06000,4096,49474,----pY,gpumem,texture,1
0x8ce08000,0x8ce08000,4096,49473,----pY,gpumem,texture,1
0x8ce0a000,0x8ce0a000,4096,49472,----pY,gpumem,texture,1
0x8ce0c000,0x8ce0c000,4096,49471,----pY,gpumem,texture,1
0x8ce0e000,0x8ce0e000,4096,49470,----pY,gpumem,texture,1
0x8ce10000,0x8ce10000,4096,49469,----pY,gpumem,texture,1
0x8ce12000,0x8ce12000,4096,49468,----pY,gpumem,texture,1
0x8ce14000,0x8ce14000,4096,49467,----pY,gpumem,texture,1
0x8ce16000,0x8ce16000,4096,49466,----pY,gpumem,texture,1
0x8ce18000,0x8ce18000,4096,49465,----pY,gpumem,texture,1
0x8ce1a000,0x8ce1a000,4096,49464,----pY,gpumem,texture,1
0x8ce1c000,0x8ce1c000,4096,49463,----pY,gpumem,texture,1
0x8ce1e000,0x8ce1e000,4096,49462,----pY,gpumem,texture,1
0x8ce20000,0x8ce20000,4096,49461,----pY,gpumem,texture,1
0x8ce22000,0x8ce22000,4096,49460,----pY,gpumem,texture,1
0x8ce24000,0x8ce24000,4096,49459,----pY,gpumem,texture,1
0x8ce26000,0x8ce26000,4096,49458,----pY,gpumem,texture,1
0x8ce28000,0x8ce28000,4096,49457,----pY,gpumem,texture,1
0x8ce2a000,0x8ce2a000,4096,49456,----pY,gpumem,texture,1
0x8ce2c000,0x8ce2c000,4096,49455,----pY,gpumem,texture,1
0x8ce2e000,0x8ce2e000,4096,49454,----pY,gpumem,texture,1
0x8ce30000,0x8ce30000,4096,49453,----pY,gpumem,texture,1
0x8ce32000,0x8ce32000,4096,49452,----pY,gpumem,texture,1
0x8ce34000,0x8ce34000,4096,49451,----pY,gpumem,texture,1
0x8ce36000,0x8ce36000,4096,49450,----pY,gpumem,texture,1
0x8ce38000,0x8ce38000,4096,49449,----pY,gpumem,texture,1
0x8ce3a000,0x8ce3a000,4096,49448,----pY,gpumem,texture,1
0x8ce3c000,0x8ce3c000,4096,49447,----pY,gpumem,texture,1
0x8ce3e000,0x8ce3e000,4096,49446,----pY,gpumem,texture,1
0x8ce80000,0x8ce80000,4096,49445,----pY,gpumem,texture,1
0x8ce82000,0x8ce82000,4096,49444,----pY,gpumem,texture,1
0x8ce84000,0x8ce84000,4096,49443,----pY,gpumem,texture,1
0x8ce86000,0x8ce86000,4096,49442,----pY,gpumem,texture,1
0x8ce88000,0x8ce88000,4096,49441,----pY,gpumem,texture,1
0x8ce8a000,0x8ce8a000,4096,49440,----pY,gpumem,texture,1
0x8ce8c000,0x8ce8c000,4096,49439,----pY,gpumem,texture,1
0x8ce8e000,0x8ce8e000,4096,49438,----pY,gpumem,texture,1
0x8ce90000,0x8ce90000,4096,49437,----pY,gpumem,texture,1
0x8ce92000,0x8ce92000,4096,49436,----pY,gpumem,texture,1
0x8ce94000,0x8ce94000,4096,49435,----pY,gpumem,texture,1
0x8ce96000,0x8ce96000,4096,49434,----pY,gpumem,texture,1
0x8ce98000,0x8ce98000,4096,49433,----pY,gpumem,texture,1
0x8ce9a000,0x8ce9a000,4096,49432,----pY,gpumem,texture,1
0x8ce9c000,0x8ce9c000,4096,49431,----pY,gpumem,texture,1
0x8ce9e000,0x8ce9e000,4096,49430,----pY,gpumem,texture,1
0x8cea0000,0x8cea0000,4096,49429,----pY,gpumem,texture,1
0x8cea2000,0x8cea2000,4096,49428,----pY,gpumem,texture,1
0x8cea4000,0x8cea4000,4096,49427,----pY,gpumem,texture,1
0x8cea6000,0x8cea6000,4096,49426,----pY,gpumem,texture,1
0x8cea8000,0x8cea8000,4096,49425,----pY,gpumem,texture,1
0x8ceaa000,0x8ceaa000,4096,49424,----pY,gpumem,texture,1
0x8ceac000,0x8ceac000,4096,49423,----pY,gpumem,texture,1
0x8ceae000,0x8ceae000,4096,49422,----pY,gpumem,texture,1
0x8ceb0000,0x8ceb0000,4096,49421,----pY,gpumem,texture,1
0x8ceb2000,0x8ceb2000,4096,49420,----pY,gpumem,texture,1
0x8ceb4000,0x8ceb4000,4096,49419,----pY,gpumem,texture,1
0x8ceb6000,0x8ceb6000,4096,49418,----pY,gpumem,texture,1
0x8ceb8000,0x8ceb8000,4096,49417,----pY,gpumem,texture,1
0x8ceba000,0x8ceba000,4096,49416,----pY,gpumem,texture,1
0x8cebc000,0x8cebc000,4096,49415,----pY,gpumem,texture,1
0x8cebe000,0x8cebe000,4096,49414,----pY,gpumem,texture,1
0x8cec0000,0x8cec0000,4096,49413,----pY,gpumem,texture,1
0x8cec2000,0x8cec2000,4096,49412,----pY,gpumem,texture,1
0x8cec4000,0x8cec4000,4096,49411,----pY,gpumem,texture,1
0x8cec6000,0x8cec6000,4096,49410,----pY,gpumem,texture,1
0x8cec8000,0x8cec8000,4096,49409,----pY,gpumem,texture,1
0x8ceca000,0x8ceca000,4096,49408,----pY,gpumem,texture,1
0x8cecc000,0x8cecc000,4096,49407,----pY,gpumem,texture,1
0x8cece000,0x8cece000,4096,49406,----pY,gpumem,texture,1
0x8ced0000,0x8ced0000,4096,49405,----pY,gpumem,texture,1
0x8ced2000,0x8ced2000,4096,49404,----pY,gpumem,texture,1
0x8ced4000,0x8ced4000,4096,49403,----pY,gpumem,texture,1
0x8ced6000,0x8ced6000,4096,49402,----pY,gpumem,texture,1
0x8ced8000,0x8ced8000,4096,49401,----pY,gpumem,texture,1
0x8ceda000,0x8ceda000,4096,49400,----pY,gpumem,texture,1
0x8cedc000,0x8cedc000,4096,49399,----pY,gpumem,texture,1
0x8cede000,0x8cede000,4096,49398,----pY,gpumem,texture,1
0x8cee0000,0x8cee0000,4096,49397,----pY,gpumem,texture,1
0x8cee2000,0x8cee2000,4096,49396,----pY,gpumem,texture,1
0x8cee4000,0x8cee4000,4096,49395,----pY,gpumem,texture,1
0x8cee6000,0x8cee6000,4096,49394,----pY,gpumem,texture,1
0x8cee8000,0x8cee8000,4096,49393,----pY,gpumem,texture,1
0x8ceea000,0x8ceea000,4096,49392,----pY,gpumem,texture,1
0x8ceec000,0x8ceec000,4096,49391,----pY,gpumem,texture,1
0x8ceee000,0x8ceee000,4096,49390,----pY,gpumem,texture,1
0x8cef0000,0x8cef0000,4096,49389,----pY,gpumem,texture,1
0x8cef2000,0x8cef2000,4096,49388,----pY,gpumem,texture,1
0x8cef4000,0x8cef4000,4096,49387,----pY,gpumem,texture,1
0x8cef6000,0x8cef6000,4096,49386,----pY,gpumem,texture,1
0x8cef8000,0x8cef8000,4096,49385,----pY,gpumem,texture,1
0x8cefa000,0x8cefa000,4096,49384,----pY,gpumem,texture,1
0x8cefc000,0x8cefc000,4096,49383,----pY,gpumem,texture,1
0x8cefe000,0x8cefe000,4096,49382,----pY,gpumem,texture,1
0x8cf40000,0x8cf40000,4096,49381,----pY,gpumem,texture,1
0x8cf42000,0x8cf42000,4096,49380,----pY,gpumem,texture,1
0x8cf44000,0x8cf44000,4096,49379,----pY,gpumem,texture,1
0x8cf46000,0x8cf46000,4096,49378,----pY,gpumem,texture,1
0x8cf48000,0x8cf48000,4096,49377,----pY,gpumem,texture,1
0x8cf4a000,0x8cf4a000,4096,49376,----pY,gpumem,texture,1
0x8cf4c000,0x8cf4c000,4096,49375,----pY,gpumem,texture,1
0x8cf4e000,0x8cf4e000,4096,49374,----pY,gpumem,texture,1
0x8cf50000,0x8cf50000,4096,49373,----pY,gpumem,texture,1
0x8cf52000,0x8cf52000,4096,49372,----pY,gpumem,texture,1
0x8cf54000,0x8cf54000,4096,49371,----pY,gpumem,texture,1
0x8cf56000,0x8cf56000,4096,49370,----pY,gpumem,texture,1
0x8cf58000,0x8cf58000,4096,49369,----pY,gpumem,texture,1
0x8cf5a000,0x8cf5a000,4096,49368,----pY,gpumem,texture,1
0x8cf5c000,0x8cf5c000,4096,49367,----pY,gpumem,texture,1
0x8cf5e000,0x8cf5e000,4096,49366,----pY,gpumem,texture,1
0x8cf60000,0x8cf60000,4096,49365,----pY,gpumem,texture,1
0x8cf62000,0x8cf62000,4096,49364,----pY,gpumem,texture,1
0x8cf64000,0x8cf64000,4096,49363,----pY,gpumem,texture,1
0x8cf66000,0x8cf66000,4096,49362,----pY,gpumem,texture,1
0x8cf68000,0x8cf68000,4096,49361,----pY,gpumem,texture,1
0x8cf6a000,0x8cf6a000,4096,49360,----pY,gpumem,texture,1
0x8cf6c000,0x8cf6c000,4096,49359,----pY,gpumem,texture,1
0x8cf6e000,0x8cf6e000,4096,49358,----pY,gpumem,texture,1
0x8cf70000,0x8cf70000,4096,49357,----pY,gpumem,texture,1
0x8cf72000,0x8cf72000,4096,49356,----pY,gpumem,texture,1
0x8cf74000,0x8cf74000,4096,49355,----pY,gpumem,texture,1
0x8cf76000,0x8cf76000,4096,49354,----pY,gpumem,texture,1
0x8cf78000,0x8cf78000,4096,49353,----pY,gpumem,texture,1
0x8cf7a000,0x8cf7a000,4096,49352,----pY,gpumem,texture,1
0x8cf7c000,0x8cf7c000,4096,49351,----pY,gpumem,texture,1
0x8cf7e000,0x8cf7e000,4096,49350,----pY,gpumem,texture,1
0x8cfc0000,0x8cfc0000,4096,49349,----pY,gpumem,texture,1
0x8cfc2000,0x8cfc2000,4096,49348,----pY,gpumem,texture,1
0x8cfc4000,0x8cfc4000,4096,49347,----pY,gpumem,texture,1
0x8cfc6000,0x8cfc6000,4096,49346,----pY,gpumem,texture,1
0x8cfc8000,0x8cfc8000,4096,49345,----pY,gpumem,texture,1
0x8cfca000,0x8cfca000,4096,49344,----pY,gpumem,texture,1
0x8cfcc000,0x8cfcc000,4096,49343,----pY,gpumem,texture,1
0x8cfce000,0x8cfce000,4096,49342,----pY,gpumem,texture,1
0x8cfd0000,0x8cfd0000,4096,49341,----pY,gpumem,texture,1
0x8cfd2000,0x8cfd2000,4096,49340,----pY,gpumem,texture,1
0x8cfd4000,0x8cfd4000,4096,49339,----pY,gpumem,texture,1
0x8cfd6000,0x8cfd6000,4096,49338,----pY,gpumem,texture,1
0x8cfd8000,0x8cfd8000,4096,49337,----pY,gpumem,texture,1
0x8cfda000,0x8cfda000,4096,49336,----pY,gpumem,texture,1
0x8cfdc000,0x8cfdc000,4096,49335,----pY,gpumem,texture,1
0x8cfde000,0x8cfde000,4096,49334,----pY,gpumem,texture,1
0x8cfe0000,0x8cfe0000,4096,49333,----pY,gpumem,texture,1
0x8cfe2000,0x8cfe2000,4096,49332,----pY,gpumem,texture,1
0x8cfe4000,0x8cfe4000,4096,49331,----pY,gpumem,texture,1
0x8cfe6000,0x8cfe6000,4096,49330,----pY,gpumem,texture,1
0x8cfe8000,0x8cfe8000,4096,49329,----pY,gpumem,texture,1
0x8cfea000,0x8cfea000,4096,49328,----pY,gpumem,texture,1
0x8cfec000,0x8cfec000,4096,49327,----pY,gpumem,texture,1
0x8cfee000,0x8cfee000,4096,49326,----pY,gpumem,texture,1
0x8cff0000,0x8cff0000,4096,49325,----pY,gpumem,texture,1
0x8cff2000,0x8cff2000,4096,49324,----pY,gpumem,texture,1
0x8cff4000,0x8cff4000,4096,49323,----pY,gpumem,texture,1
0x8cff6000,0x8cff6000,4096,49322,----pY,gpumem,texture,1
0x8cff8000,0x8cff8000,4096,49321,----pY,gpumem,texture,1
0x8cffa000,0x8cffa000,4096,49320,----pY,gpumem,texture,1
0x8cffc000,0x8cffc000,4096,49319,----pY,gpumem,texture,1
0x8cffe000,0x8cffe000,4096,49318,----pY,gpumem,texture,1
0x8d000000,0x8d000000,4096,49317,----pY,gpumem,texture,1
0x8d002000,0x8d002000,4096,49316,----pY,gpumem,texture,1
0x8d004000,0x8d004000,4096,49315,----pY,gpumem,texture,1
0x8d006000,0x8d006000,4096,49314,----pY,gpumem,texture,1
0x8d008000,0x8d008000,4096,49313,----pY,gpumem,texture,1
0x8d00a000,0x8d00a000,4096,49312,----pY,gpumem,texture,1
0x8d00c000,0x8d00c000,4096,49311,----pY,gpumem,texture,1
0x8d00e000,0x8d00e000,4096,49310,----pY,gpumem,texture,1
0x8d010000,0x8d010000,4096,49309,----pY,gpumem,texture,1
0x8d012000,0x8d012000,4096,49308,----pY,gpumem,texture,1
0x8d014000,0x8d014000,4096,49307,----pY,gpumem,texture,1
0x8d016000,0x8d016000,4096,49306,----pY,gpumem,texture,1
0x8d018000,0x8d018000,4096,49305,----pY,gpumem,texture,1
0x8d01a000,0x8d01a000,4096,49304,----pY,gpumem,texture,1
0x8d01c000,0x8d01c000,4096,49303,----pY,gpumem,texture,1
0x8d01e000,0x8d01e000,4096,49302,----pY,gpumem,texture,1
0x8d020000,0x8d020000,4096,49301,----pY,gpumem,texture,1
0x8d022000,0x8d022000,4096,49300,----pY,gpumem,texture,1
0x8d024000,0x8d024000,4096,49299,----pY,gpumem,texture,1
0x8d026000,0x8d026000,4096,49298,----pY,gpumem,texture,1
0x8d028000,0x8d028000,4096,49297,----pY,gpumem,texture,1
0x8d02a000,0x8d02a000,4096,49296,----pY,gpumem,texture,1
0x8d02c000,0x8d02c000,4096,49295,----pY,gpumem,texture,1
0x8d02e000,0x8d02e000,4096,49294,----pY,gpumem,texture,1
0x8d030000,0x8d030000,4096,49293,----pY,gpumem,texture,1
0x8d032000,0x8d032000,4096,49292,----pY,gpumem,texture,1
0x8d034000,0x8d034000,4096,49291,----pY,gpumem,texture,1
0x8d036000,0x8d036000,4096,49290,----pY,gpumem,texture,1
0x8d038000,0x8d038000,4096,49289,----pY,gpumem,texture,1
0x8d03a000,0x8d03a000,4096,49288,----pY,gpumem,texture,1
0x8d03c000,0x8d03c000,4096,49287,----pY,gpumem,texture,1
0x8d03e000,0x8d03e000,4096,49286,----pY,gpumem,texture,1
0x8d080000,0x8d080000,4096,49285,----pY,gpumem,texture,1
0x8d082000,0x8d082000,4096,49284,----pY,gpumem,texture,1
0x8d084000,0x8d084000,4096,49283,----pY,gpumem,texture,1
0x8d086000,0x8d086000,4096,49282,----pY,gpumem,texture,1
0x8d088000,0x8d088000,4096,49281,----pY,gpumem,texture,1
0x8d08a000,0x8d08a000,4096,49280,----pY,gpumem,texture,1
0x8d08c000,0x8d08c000,4096,49279,----pY,gpumem,texture,1
0x8d08e000,0x8d08e000,4096,49278,----pY,gpumem,texture,1
0x8d090000,0x8d090000,4096,49277,----pY,gpumem,texture,1
0x8d092000,0x8d092000,4096,49276,----pY,gpumem,texture,1
0x8d094000,0x8d094000,4096,49275,----pY,gpumem,texture,1
0x8d096000,0x8d096000,4096,49274,----pY,gpumem,texture,1
0x8d098000,0x8d098000,4096,49273,----pY,gpumem,texture,1
0x8d09a000,0x8d09a000,4096,49272,----pY,gpumem,texture,1
0x8d09c000,0x8d09c000,4096,49271,----pY,gpumem,texture,1
0x8d09e000,0x8d09e000,4096,49270,----pY,gpumem,texture,1
0x8d0a0000,0x8d0a0000,4096,49269,----pY,gpumem,texture,1
0x8d0a2000,0x8d0a2000,4096,49268,----pY,gpumem,texture,1
0x8d0a4000,0x8d0a4000,4096,49267,----pY,gpumem,texture,1
0x8d0a6000,0x8d0a6000,4096,49266,----pY,gpumem,texture,1
0x8d0a8000,0x8d0a8000,4096,49265,----pY,gpumem,texture,1
0x8d0aa000,0x8d0aa000,4096,49264,----pY,gpumem,texture,1
0x8d0ac000,0x8d0ac000,4096,49263,----pY,gpumem,texture,1
0x8d0ae000,0x8d0ae000,4096,49262,----pY,gpumem,texture,1
